mean_fit_time,std_fit_time,mean_score_time,std_score_time,learning_rate,max_depth,n_estimators,reg_alpha,reg_lambda,mean_test_score,std_test_score
3.156,0.181,0.093,0.011,0.171,5,1789,18.311,56.087,0.163,0.049
5.013,0.082,0.277,0.019,0.016,6,1140,0.095,0.001,0.163,0.042
3.435,1.148,0.12,0.049,0.251,2,1625,0.004,0.003,0.162,0.019
2.825,0.044,0.15,0.011,0.053,5,818,6.122,23.174,0.162,0.041
3.094,1.085,0.066,0.019,0.276,7,1777,31.96,1.672,0.162,0.043
1.587,0.021,0.073,0.004,0.166,3,723,0.001,4.894,0.162,0.03
3.694,1.421,0.122,0.035,0.228,2,1738,0.003,0.0,0.162,0.015
2.515,0.042,0.087,0.007,0.259,2,1447,0.002,0.011,0.162,0.02
2.945,0.047,0.152,0.009,0.101,4,1139,0.0,83.936,0.161,0.045
1.474,0.025,0.076,0.006,0.093,4,531,0.763,0.0,0.161,0.041
3.904,1.434,0.13,0.038,0.205,2,1845,0.047,0.098,0.161,0.02
4.368,1.513,0.165,0.053,0.149,4,1736,12.001,68.693,0.161,0.043
1.552,0.13,0.06,0.009,0.148,7,608,25.884,0.057,0.161,0.055
1.532,0.125,0.054,0.006,0.168,7,681,24.429,0.389,0.161,0.062
2.144,0.741,0.099,0.034,0.135,3,826,0.001,0.326,0.161,0.024
3.18,0.05,0.146,0.008,0.123,3,1518,0.224,21.539,0.16,0.023
3.29,0.09,0.163,0.011,0.02,7,549,0.192,2.484,0.16,0.058
7.942,0.258,0.524,0.04,0.021,6,1858,0.285,72.204,0.16,0.055
4.789,0.087,0.28,0.017,0.042,5,1489,0.001,49.475,0.16,0.051
3.335,1.161,0.114,0.036,0.234,2,1567,0.243,0.003,0.159,0.015
4.838,1.457,0.263,0.101,0.043,4,1583,0.0,3.193,0.159,0.037
3.206,0.079,0.166,0.011,0.06,7,571,0.009,59.639,0.159,0.049
2.93,0.056,0.135,0.008,0.083,3,1405,0.152,0.033,0.159,0.03
2.343,0.704,0.063,0.022,0.289,4,1223,18.265,9.42,0.159,0.05
1.96,0.042,0.068,0.005,0.303,2,1095,0.0,0.023,0.159,0.021
2.835,0.04,0.131,0.008,0.097,3,1374,0.118,15.525,0.159,0.023
4.92,0.096,0.282,0.021,0.011,5,1471,0.002,0.0,0.159,0.047
2.61,0.954,0.095,0.037,0.269,2,1015,0.003,0.0,0.158,0.024
3.976,1.363,0.137,0.055,0.19,2,1879,0.542,0.098,0.158,0.019
2.284,0.041,0.104,0.007,0.138,3,1090,0.001,45.346,0.158,0.027
3.15,1.111,0.151,0.064,0.093,3,1044,0.001,0.008,0.158,0.019
2.892,0.923,0.095,0.042,0.116,8,862,24.675,0.003,0.157,0.066
4.948,1.728,0.227,0.071,0.06,3,1984,0.07,0.638,0.157,0.024
1.931,0.685,0.093,0.04,0.104,3,744,0.0,0.044,0.157,0.024
2.345,0.021,0.081,0.005,0.238,2,1338,0.002,0.003,0.157,0.02
2.396,0.82,0.055,0.012,0.283,5,1324,26.864,1.282,0.157,0.057
2.072,0.044,0.091,0.006,0.15,3,930,3.998,15.463,0.157,0.024
2.647,0.921,0.055,0.013,0.29,4,1545,23.638,0.228,0.157,0.05
1.754,0.087,0.051,0.005,0.284,6,996,22.024,30.113,0.156,0.059
2.862,0.048,0.132,0.008,0.086,3,1385,0.002,2.462,0.156,0.022
1.897,0.033,0.066,0.004,0.265,2,1054,0.009,0.877,0.154,0.028
3.182,0.082,0.098,0.006,0.147,3,1905,12.825,0.008,0.154,0.034
2.452,0.053,0.084,0.005,0.215,2,1398,0.001,0.001,0.154,0.026
4.632,0.079,0.241,0.02,0.02,4,1773,0.424,0.048,0.154,0.033
1.957,0.028,0.068,0.004,0.249,2,1109,0.003,0.007,0.153,0.027
2.335,0.035,0.118,0.007,0.123,4,893,0.006,93.501,0.153,0.036
3.168,1.323,0.07,0.032,0.28,8,1738,30.699,3.467,0.152,0.061
3.061,0.028,0.105,0.008,0.167,2,1770,0.038,0.595,0.152,0.022
2.693,0.031,0.09,0.005,0.21,2,1488,5.866,0.086,0.152,0.021
3.036,0.519,0.071,0.029,0.301,4,1969,22.041,0.003,0.151,0.046
3.916,1.425,0.134,0.046,0.154,2,1868,0.0,0.0,0.151,0.028
3.662,0.941,0.169,0.056,0.062,9,622,23.559,18.523,0.151,0.06
1.507,0.501,0.045,0.015,0.283,9,677,37.532,0.082,0.151,0.058
3.494,0.324,0.169,0.029,0.047,5,1165,17.576,13.539,0.151,0.06
2.964,0.055,0.08,0.006,0.174,3,1942,15.539,0.001,0.15,0.035
1.337,0.018,0.062,0.004,0.133,3,591,0.01,0.057,0.149,0.031
2.658,0.032,0.091,0.005,0.242,2,1508,1.078,34.198,0.149,0.028
2.51,0.041,0.115,0.008,0.07,3,1199,0.154,0.068,0.149,0.022
2.829,1.013,0.062,0.022,0.271,6,1614,31.155,0.003,0.148,0.056
2.951,1.09,0.101,0.037,0.244,2,1319,8.07,0.001,0.148,0.025
3.286,0.047,0.111,0.008,0.139,2,1839,1.665,0.001,0.148,0.02
3.175,1.158,0.109,0.035,0.155,2,1511,0.02,0.1,0.148,0.027
3.294,0.062,0.106,0.006,0.232,2,1823,9.534,0.012,0.147,0.027
2.237,0.043,0.078,0.006,0.183,2,1260,0.0,0.016,0.147,0.029
2.413,0.062,0.119,0.009,0.032,4,910,0.013,0.002,0.147,0.032
2.015,0.721,0.097,0.038,0.085,3,767,0.009,0.004,0.147,0.036
1.992,0.092,0.046,0.005,0.298,8,1322,34.721,0.145,0.146,0.054
1.806,0.023,0.082,0.005,0.084,3,831,0.08,4.686,0.145,0.026
1.808,0.045,0.064,0.004,0.254,2,1013,0.02,0.0,0.145,0.027
2.943,0.072,0.072,0.005,0.171,4,1964,17.343,0.481,0.145,0.045
3.762,0.074,0.194,0.014,0.07,4,1443,0.623,93.673,0.145,0.031
3.48,1.001,0.124,0.043,0.136,2,1685,1.002,0.201,0.145,0.025
1.745,0.116,0.061,0.008,0.127,5,894,21.029,0.002,0.143,0.056
2.07,0.74,0.072,0.029,0.27,2,912,3.646,0.0,0.143,0.026
3.201,1.074,0.078,0.032,0.236,3,1777,18.032,0.141,0.143,0.038
1.819,0.6,0.064,0.023,0.151,4,770,18.32,0.0,0.143,0.04
2.187,0.762,0.077,0.024,0.21,2,1011,0.004,0.048,0.143,0.032
1.225,0.017,0.058,0.003,0.124,3,546,0.06,0.0,0.142,0.028
3.213,0.077,0.147,0.01,0.046,3,1538,0.003,0.0,0.141,0.032
1.229,0.024,0.046,0.002,0.273,2,670,0.025,0.0,0.141,0.035
2.246,1.022,0.064,0.036,0.238,9,1039,32.237,0.001,0.141,0.068
2.014,0.029,0.071,0.005,0.256,2,1128,0.042,54.12,0.141,0.032
1.505,0.531,0.054,0.014,0.263,2,678,0.102,0.016,0.14,0.04
1.6,0.232,0.074,0.028,0.278,2,757,0.007,0.139,0.14,0.032
1.867,0.058,0.064,0.004,0.182,2,1028,0.001,0.001,0.14,0.034
5.078,0.068,0.271,0.017,0.016,4,1980,0.001,0.0,0.14,0.04
5.212,1.837,0.244,0.095,0.035,3,1771,0.0,0.029,0.14,0.033
3.66,1.303,0.123,0.04,0.131,2,1696,0.946,0.131,0.14,0.027
2.07,0.04,0.071,0.004,0.229,2,1164,0.0,36.637,0.14,0.03
2.352,0.047,0.079,0.005,0.231,2,1320,1.775,42.966,0.139,0.031
1.142,0.018,0.042,0.002,0.288,2,600,1.694,4.15,0.139,0.031
1.487,0.024,0.054,0.004,0.212,2,826,0.001,0.099,0.139,0.036
2.319,0.07,0.08,0.005,0.131,2,1303,0.003,0.058,0.139,0.037
1.236,0.016,0.056,0.004,0.128,3,521,11.431,0.001,0.139,0.034
1.201,0.021,0.045,0.002,0.298,2,644,0.839,12.83,0.138,0.034
1.6,0.029,0.075,0.005,0.081,3,747,0.0,1.431,0.138,0.033
3.108,0.241,0.08,0.015,0.119,6,1935,25.766,0.006,0.137,0.056
2.841,0.025,0.094,0.007,0.16,2,1593,3.494,30.362,0.136,0.029
3.147,0.059,0.11,0.007,0.14,2,1840,0.001,36.827,0.136,0.033
1.432,0.029,0.053,0.003,0.204,2,793,0.0,4.698,0.135,0.033
1.644,0.024,0.076,0.005,0.079,3,764,0.0,3.519,0.135,0.034
2.855,0.088,0.086,0.005,0.205,2,1666,12.337,0.001,0.135,0.032
2.531,0.95,0.07,0.027,0.185,5,1117,28.997,0.006,0.135,0.048
1.456,0.113,0.044,0.006,0.234,9,764,32.682,0.0,0.134,0.065
1.775,0.657,0.09,0.031,0.04,4,533,0.0,5.764,0.134,0.044
2.095,0.044,0.074,0.005,0.183,2,1190,0.003,38.247,0.133,0.033
1.614,0.023,0.057,0.003,0.259,2,877,3.117,39.914,0.133,0.032
2.221,0.036,0.077,0.003,0.205,2,1240,5.592,35.744,0.133,0.03
1.65,0.54,0.062,0.024,0.185,2,742,0.0,0.0,0.133,0.034
1.213,0.02,0.045,0.003,0.257,2,649,0.0,0.071,0.132,0.033
3.362,0.314,0.102,0.02,0.068,7,1789,31.242,0.598,0.132,0.061
1.711,0.042,0.062,0.004,0.173,2,957,0.142,0.0,0.132,0.034
1.937,0.68,0.073,0.026,0.179,2,749,0.006,0.005,0.132,0.037
2.602,0.785,0.104,0.042,0.219,2,1113,0.0,68.682,0.132,0.032
2.197,0.035,0.096,0.006,0.048,3,1000,10.632,0.036,0.132,0.034
1.44,0.023,0.053,0.004,0.196,2,796,0.001,0.059,0.132,0.039
4.502,0.846,0.184,0.065,0.04,8,1594,32.456,21.822,0.131,0.057
3.937,1.329,0.187,0.075,0.033,3,1598,0.0,8.17,0.131,0.037
1.214,0.016,0.046,0.003,0.211,2,664,0.004,0.003,0.131,0.035
3.233,0.057,0.112,0.008,0.134,2,1860,0.032,80.275,0.13,0.033
1.751,0.138,0.047,0.007,0.23,7,1057,33.25,10.872,0.13,0.057
2.637,0.18,0.074,0.011,0.124,9,1453,36.016,0.009,0.13,0.066
1.535,0.033,0.056,0.004,0.181,2,850,0.001,0.0,0.13,0.033
2.853,0.037,0.13,0.008,0.031,3,1355,0.44,0.0,0.13,0.043
1.927,0.629,0.064,0.018,0.136,4,865,20.919,0.137,0.13,0.047
3.137,0.977,0.071,0.027,0.196,4,1837,23.388,0.009,0.13,0.05
4.112,1.457,0.142,0.048,0.081,2,1967,0.012,0.293,0.129,0.036
2.413,0.031,0.115,0.007,0.028,4,870,11.143,5.439,0.129,0.04
1.855,0.097,0.051,0.006,0.165,6,1116,32.747,0.001,0.128,0.06
1.672,0.458,0.08,0.037,0.08,3,600,0.037,0.0,0.128,0.034
3.393,0.591,0.157,0.04,0.036,7,863,30.694,9.3,0.128,0.061
1.386,0.021,0.05,0.003,0.177,2,715,1.822,0.0,0.128,0.036
2.437,0.058,0.053,0.003,0.228,4,1719,24.178,0.005,0.128,0.042
2.832,0.91,0.103,0.046,0.098,2,1329,0.011,0.249,0.127,0.037
1.401,0.027,0.051,0.003,0.166,2,771,0.529,0.104,0.127,0.035
3.041,0.063,0.104,0.008,0.068,2,1752,0.01,0.0,0.126,0.037
3.088,1.118,0.11,0.043,0.073,2,1476,0.001,0.59,0.126,0.032
3.396,0.066,0.177,0.013,0.015,4,1286,0.001,0.001,0.126,0.036
2.163,0.07,0.08,0.005,0.08,3,1130,22.243,2.16,0.125,0.042
2.852,0.277,0.13,0.019,0.038,8,670,38.25,0.079,0.125,0.061
3.012,1.017,0.106,0.044,0.094,2,1421,0.568,2.663,0.125,0.031
1.819,0.045,0.081,0.005,0.057,3,825,3.386,0.0,0.124,0.034
2.182,0.063,0.055,0.003,0.25,4,1439,23.545,45.091,0.124,0.042
1.384,0.026,0.052,0.003,0.139,2,763,0.0,2.135,0.124,0.035
1.438,0.022,0.053,0.003,0.128,2,790,0.921,0.567,0.123,0.034
1.662,0.027,0.06,0.004,0.212,2,927,0.052,93.667,0.123,0.028
2.793,0.06,0.128,0.009,0.027,3,1351,0.028,0.001,0.122,0.039
2.665,0.102,0.055,0.003,0.203,5,1864,33.773,6.977,0.122,0.042
4.503,1.559,0.211,0.042,0.028,7,633,0.055,90.809,0.122,0.049
2.918,1.058,0.101,0.037,0.086,2,1337,3.787,0.0,0.122,0.032
1.371,0.04,0.05,0.003,0.233,2,734,3.135,63.186,0.121,0.033
1.243,0.019,0.059,0.004,0.096,3,561,0.253,32.447,0.121,0.038
2.643,0.96,0.128,0.04,0.019,4,807,1.012,0.001,0.121,0.039
1.383,0.047,0.045,0.003,0.287,2,771,17.307,0.076,0.121,0.027
0.95,0.018,0.038,0.002,0.255,2,500,0.465,23.475,0.121,0.029
2.483,1.156,0.08,0.023,0.091,2,1091,0.104,0.216,0.12,0.034
0.998,0.017,0.039,0.002,0.218,2,533,0.16,0.0,0.12,0.037
1.179,0.046,0.037,0.003,0.279,3,705,25.616,0.0,0.119,0.044
1.569,0.154,0.048,0.007,0.146,6,849,31.587,0.987,0.119,0.052
2.341,0.013,0.08,0.006,0.076,2,1340,0.002,0.0,0.119,0.033
1.899,0.036,0.066,0.003,0.107,2,1065,0.324,4.844,0.118,0.032
1.716,0.134,0.048,0.008,0.182,7,998,35.699,0.995,0.117,0.057
3.927,1.379,0.099,0.031,0.187,2,1810,17.296,0.035,0.117,0.031
2.576,0.046,0.089,0.005,0.063,2,1454,3.023,0.002,0.116,0.03
1.701,0.033,0.061,0.004,0.083,2,970,0.004,0.022,0.116,0.033
1.485,0.503,0.071,0.028,0.064,3,554,0.246,0.074,0.116,0.035
3.314,0.98,0.076,0.026,0.187,9,1868,41.862,11.876,0.116,0.057
1.722,0.113,0.046,0.006,0.254,9,1029,42.392,18.2,0.116,0.064
2.35,0.21,0.077,0.013,0.073,5,1241,31.085,0.001,0.115,0.049
3.527,1.022,0.138,0.049,0.037,4,1377,24.327,0.015,0.115,0.039
1.42,0.513,0.052,0.016,0.129,2,631,0.0,0.867,0.115,0.033
1.781,0.037,0.093,0.005,0.042,5,506,1.579,64.554,0.115,0.044
2.559,0.887,0.115,0.037,0.034,3,1002,0.0,4.514,0.114,0.037
1.756,0.036,0.087,0.006,0.043,4,648,0.171,40.017,0.113,0.038
4.186,0.24,0.171,0.017,0.023,5,1718,29.159,0.292,0.113,0.046
3.42,1.187,0.117,0.033,0.053,2,1641,0.002,1.248,0.113,0.03
2.217,0.071,0.051,0.004,0.215,7,1475,38.205,23.672,0.113,0.053
1.667,0.375,0.072,0.03,0.139,2,706,9.312,0.002,0.112,0.029
1.356,0.233,0.041,0.003,0.203,4,654,28.835,69.163,0.112,0.04
3.363,0.059,0.112,0.006,0.067,2,1898,15.768,2.933,0.111,0.029
1.43,0.047,0.037,0.002,0.292,8,910,49.079,0.002,0.111,0.057
1.898,0.639,0.048,0.019,0.186,6,1017,41.565,9.749,0.11,0.039
2.186,0.753,0.08,0.031,0.075,2,1002,0.103,4.369,0.11,0.029
2.767,0.056,0.096,0.006,0.046,2,1594,0.0,0.001,0.11,0.031
2.27,0.042,0.048,0.004,0.226,9,1585,50.821,0.001,0.11,0.044
1.921,0.05,0.045,0.002,0.149,4,1303,34.63,1.526,0.109,0.032
0.967,0.035,0.031,0.001,0.255,5,546,39.665,56.681,0.109,0.029
4.134,1.67,0.106,0.045,0.085,5,1868,33.423,0.0,0.109,0.04
2.229,0.772,0.054,0.024,0.189,5,1239,38.385,0.554,0.108,0.04
2.714,0.038,0.122,0.009,0.022,3,1284,1.376,1.253,0.108,0.04
2.717,0.888,0.097,0.035,0.053,2,1316,0.013,0.252,0.107,0.027
1.804,0.027,0.065,0.004,0.063,2,1025,0.111,0.001,0.106,0.028
2.267,0.074,0.046,0.003,0.285,7,1628,48.864,2.022,0.106,0.052
2.061,0.046,0.045,0.003,0.273,9,1394,51.324,0.002,0.106,0.056
2.83,1.151,0.067,0.03,0.141,6,1533,39.728,0.0,0.106,0.047
1.549,0.055,0.053,0.001,0.104,3,863,28.288,3.096,0.106,0.037
2.494,0.88,0.085,0.032,0.114,2,1105,15.901,12.047,0.105,0.025
2.201,0.029,0.107,0.008,0.035,4,806,1.199,96.684,0.105,0.032
2.566,0.053,0.05,0.002,0.239,4,1857,34.446,0.198,0.105,0.037
6.737,1.997,0.286,0.114,0.011,9,544,0.0,52.512,0.104,0.054
3.98,1.589,0.122,0.063,0.074,8,1574,45.987,3.063,0.104,0.053
2.166,0.065,0.054,0.004,0.1,6,1379,44.744,0.0,0.103,0.055
1.598,0.544,0.063,0.029,0.086,2,726,0.619,0.001,0.103,0.026
5.34,0.526,0.244,0.047,0.013,7,1549,45.721,0.001,0.103,0.057
1.977,0.624,0.045,0.016,0.259,7,973,49.366,0.118,0.102,0.048
3.059,0.122,0.079,0.007,0.091,7,1853,40.578,68.914,0.102,0.041
2.809,0.804,0.105,0.048,0.076,2,1378,0.0,42.041,0.101,0.027
4.853,1.613,0.233,0.099,0.018,3,1974,0.006,33.571,0.101,0.027
3.289,1.327,0.13,0.06,0.034,5,983,40.972,0.031,0.101,0.038
2.098,0.033,0.042,0.002,0.225,4,1522,41.758,0.002,0.1,0.038
1.308,0.029,0.058,0.003,0.043,3,537,23.821,0.002,0.099,0.037
1.787,0.571,0.062,0.022,0.138,2,797,23.997,29.992,0.099,0.027
1.214,0.017,0.045,0.003,0.096,2,659,1.501,0.002,0.098,0.023
1.337,0.069,0.05,0.004,0.068,6,574,48.84,24.894,0.098,0.044
1.202,0.416,0.041,0.014,0.132,6,507,50.538,0.015,0.098,0.048
1.516,0.049,0.038,0.002,0.291,9,971,53.589,11.41,0.097,0.042
1.096,0.018,0.042,0.003,0.092,2,588,0.587,0.001,0.097,0.024
3.997,1.282,0.185,0.074,0.026,3,1575,0.165,88.281,0.096,0.023
1.268,0.027,0.03,0.001,0.291,6,856,54.979,0.003,0.096,0.034
2.897,0.097,0.07,0.004,0.063,5,1919,44.093,3.305,0.095,0.036
2.484,0.869,0.059,0.024,0.119,6,1369,50.936,3.166,0.095,0.045
0.921,0.044,0.029,0.002,0.197,5,527,48.227,0.012,0.094,0.03
2.724,0.046,0.123,0.008,0.016,3,1296,0.001,0.007,0.094,0.033
2.522,0.043,0.114,0.008,0.017,3,1194,0.006,2.642,0.093,0.032
1.158,0.032,0.054,0.003,0.039,3,510,0.001,0.001,0.093,0.035
3.058,1.098,0.059,0.022,0.235,6,1857,49.887,0.0,0.093,0.041
1.861,0.039,0.04,0.002,0.26,7,1315,61.009,8.958,0.092,0.036
2.232,0.032,0.076,0.005,0.06,2,1220,13.561,0.001,0.092,0.028
1.493,0.037,0.035,0.001,0.205,6,1013,57.885,0.04,0.092,0.049
1.849,0.041,0.049,0.003,0.118,9,1112,60.696,0.002,0.091,0.047
2.101,0.026,0.04,0.003,0.304,5,1554,53.946,0.022,0.09,0.039
1.849,0.483,0.072,0.03,0.046,6,721,56.17,0.008,0.089,0.042
4.165,0.095,0.179,0.011,0.011,3,1878,27.496,0.0,0.086,0.031
2.58,0.087,0.064,0.006,0.085,8,1632,59.478,1.54,0.086,0.045
1.213,0.023,0.057,0.004,0.032,3,540,0.001,0.008,0.086,0.034
2.714,0.214,0.119,0.007,0.017,6,776,57.684,0.009,0.086,0.044
1.664,0.034,0.034,0.002,0.288,4,1204,54.055,0.131,0.085,0.036
3.344,1.202,0.066,0.02,0.166,5,1974,49.041,73.63,0.085,0.04
3.08,1.174,0.116,0.038,0.029,3,1216,38.826,6.46,0.085,0.03
1.687,0.034,0.061,0.004,0.074,2,960,0.001,22.415,0.085,0.027
3.126,1.193,0.062,0.02,0.176,8,1829,69.874,0.08,0.084,0.043
2.037,0.034,0.072,0.005,0.047,2,1148,0.497,1.691,0.083,0.029
2.176,0.068,0.062,0.004,0.081,2,1333,29.044,5.373,0.083,0.025
2.514,0.035,0.049,0.004,0.263,8,1859,68.328,0.005,0.082,0.05
3.285,0.087,0.151,0.01,0.019,3,1593,0.001,40.438,0.081,0.022
1.074,0.018,0.041,0.002,0.082,2,579,0.0,0.04,0.08,0.021
1.399,0.04,0.04,0.002,0.104,7,813,69.419,0.001,0.079,0.043
1.738,0.025,0.063,0.004,0.048,2,981,0.272,0.003,0.079,0.024
1.636,0.032,0.079,0.005,0.016,4,571,0.001,0.0,0.079,0.03
1.784,0.019,0.061,0.004,0.057,2,945,21.97,0.001,0.075,0.02
1.362,0.017,0.05,0.003,0.058,2,754,0.001,0.0,0.075,0.024
3.769,1.403,0.079,0.028,0.093,6,1868,67.144,0.657,0.074,0.04
2.036,0.035,0.045,0.002,0.16,5,1423,52.84,56.465,0.074,0.031
4.28,1.702,0.123,0.059,0.068,2,1851,32.033,58.613,0.073,0.023
2.36,0.063,0.051,0.002,0.15,2,1672,33.802,0.055,0.073,0.022
1.467,0.525,0.039,0.014,0.189,4,649,57.467,0.003,0.073,0.036
2.985,0.988,0.056,0.024,0.212,4,1859,57.02,0.003,0.072,0.035
2.073,0.065,0.073,0.004,0.03,6,932,69.126,8.786,0.072,0.042
2.543,0.052,0.046,0.003,0.287,3,1939,48.789,0.006,0.072,0.027
1.149,0.019,0.043,0.003,0.073,2,597,2.489,0.029,0.072,0.019
3.046,1.134,0.061,0.023,0.121,5,1783,61.29,6.471,0.071,0.031
0.888,0.02,0.027,0.001,0.247,7,528,75.769,8.857,0.071,0.04
3.211,1.159,0.07,0.029,0.181,2,1615,33.42,0.111,0.071,0.017
1.475,0.041,0.034,0.001,0.176,6,1006,77.959,1.194,0.071,0.04
3.448,0.076,0.159,0.011,0.017,3,1648,0.35,84.198,0.069,0.015
2.201,0.051,0.108,0.009,0.011,4,809,0.0,0.004,0.069,0.021
1.718,0.556,0.088,0.037,0.015,4,509,0.002,0.021,0.068,0.03
0.97,0.025,0.029,0.002,0.177,3,601,47.545,0.013,0.067,0.02
1.321,0.06,0.05,0.003,0.044,5,593,65.91,0.002,0.066,0.04
1.611,0.542,0.041,0.016,0.123,4,892,64.108,0.03,0.063,0.044
2.029,0.678,0.096,0.038,0.023,3,647,0.001,9.085,0.062,0.026
2.184,0.059,0.048,0.002,0.102,3,1524,49.354,13.649,0.062,0.021
4.229,1.326,0.152,0.05,0.021,2,1824,2.574,0.0,0.061,0.019
2.87,0.728,0.067,0.03,0.099,7,1768,88.052,0.006,0.061,0.042
1.452,0.043,0.033,0.002,0.281,2,1017,39.072,5.319,0.06,0.02
1.574,0.03,0.057,0.003,0.081,2,882,0.174,79.894,0.059,0.021
1.712,0.023,0.059,0.004,0.053,2,916,24.666,25.932,0.059,0.016
3.126,1.025,0.061,0.023,0.134,6,1929,86.392,14.466,0.058,0.042
3.432,1.236,0.118,0.041,0.018,5,1353,68.174,0.07,0.057,0.048
1.886,0.034,0.039,0.002,0.153,4,1358,65.455,0.024,0.057,0.034
2.212,0.033,0.045,0.002,0.152,7,1610,96.565,0.259,0.055,0.049
2.125,0.033,0.073,0.003,0.034,2,1191,9.023,3.608,0.054,0.014
1.634,0.034,0.035,0.002,0.167,5,1163,90.775,0.013,0.051,0.05
3.021,0.056,0.105,0.007,0.02,2,1771,0.013,0.004,0.051,0.022
2.229,0.754,0.098,0.03,0.013,3,829,4.625,1.282,0.05,0.025
1.334,0.031,0.035,0.002,0.161,2,878,37.501,0.002,0.05,0.02
1.808,0.038,0.042,0.003,0.125,3,1278,55.197,0.295,0.049,0.025
2.105,0.056,0.04,0.002,0.239,5,1565,94.092,17.297,0.048,0.049
1.33,0.012,0.031,0.003,0.218,3,931,63.183,0.01,0.046,0.021
2.27,0.046,0.041,0.002,0.285,4,1723,90.659,0.035,0.046,0.041
1.849,0.051,0.041,0.002,0.091,4,1268,68.625,0.023,0.046,0.037
3.322,0.081,0.116,0.007,0.019,2,1958,0.001,5.058,0.045,0.016
4.695,1.698,0.169,0.062,0.017,2,1935,0.001,0.343,0.045,0.025
1.854,0.682,0.048,0.021,0.292,2,914,46.438,7.887,0.045,0.021
1.093,0.016,0.043,0.002,0.059,2,589,0.0,0.373,0.045,0.018
2.919,1.056,0.056,0.023,0.255,2,1830,44.081,0.002,0.044,0.02
2.47,0.062,0.045,0.002,0.206,3,1865,66.991,0.005,0.042,0.028
1.497,0.038,0.049,0.003,0.05,2,843,41.962,0.03,0.04,0.019
2.701,0.973,0.098,0.039,0.022,2,1289,0.0,0.001,0.04,0.022
1.745,0.654,0.043,0.016,0.164,2,981,46.131,0.003,0.037,0.017
1.012,0.022,0.027,0.001,0.158,3,661,70.985,0.22,0.037,0.028
2.191,0.046,0.041,0.002,0.174,4,1639,82.347,5.144,0.037,0.034
3.129,0.056,0.105,0.008,0.011,2,1771,18.075,0.0,0.036,0.021
1.22,0.427,0.034,0.01,0.113,4,613,84.213,68.887,0.031,0.024
2.751,0.036,0.096,0.006,0.014,2,1595,0.005,0.046,0.03,0.02
2.352,0.09,0.049,0.002,0.072,2,1638,52.744,0.086,0.028,0.017
2.54,0.936,0.051,0.02,0.163,3,1302,78.567,0.001,0.028,0.029
2.677,0.985,0.058,0.024,0.105,4,1334,92.424,1.41,0.028,0.025
2.048,0.762,0.048,0.018,0.07,3,1139,75.601,3.944,0.026,0.022
3.382,1.139,0.116,0.037,0.015,2,1622,0.042,73.885,0.025,0.013
2.943,0.092,0.088,0.005,0.019,2,1797,55.222,0.0,0.024,0.013
3.168,1.125,0.054,0.015,0.176,2,1988,58.528,0.0,0.023,0.013
2.686,0.039,0.093,0.006,0.012,2,1559,0.068,0.002,0.022,0.021
1.517,0.033,0.033,0.002,0.131,3,1079,84.459,0.053,0.021,0.018
1.593,0.569,0.043,0.018,0.065,2,857,68.12,0.004,0.008,0.005
1.276,0.029,0.048,0.004,0.011,2,686,2.111,16.522,0.003,0.006
2.831,1.019,0.052,0.02,0.188,2,1783,91.924,1.076,0.001,0.002
2.133,0.042,0.039,0.002,0.128,2,1614,94.778,15.556,0.001,0.001
